t,bavg,bx_gsm,by_gsm,bz_gsm,speed,proton_density,temperature,pdyn,sym-h,file_name
2015-06-22 16:24:00+00:00,9.95,-2.24,-6.64,7.04,437.4,13.32,177007.0,5.1,43,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:25:00+00:00,9.92,-2.27,-6.9,6.74,437.4,13.32,177007.0,5.1,44,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:26:00+00:00,,,,,,,,,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:27:00+00:00,9.71,-3.14,-5.93,6.93,435.5,13.36,173879.0,5.07,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:28:00+00:00,9.86,-3.36,-4.43,8.06,435.5,13.36,173879.0,5.07,52,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:29:00+00:00,9.98,-3.17,-3.93,8.4,435.5,13.36,173879.0,5.07,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:30:00+00:00,10.76,0.6,-10.25,3.06,,,,,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:31:00+00:00,10.76,0.26,-10.13,3.59,,,,,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:32:00+00:00,,,,,,,,,56,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:33:00+00:00,,,,,,,,,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:34:00+00:00,10.83,-0.3,-9.12,5.84,,,,,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:35:00+00:00,10.84,0.18,-8.85,6.24,442.9,12.4,186691.0,4.86,63,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:36:00+00:00,10.62,-0.35,-8.07,6.81,442.7,12.31,183260.0,4.83,67,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:37:00+00:00,10.12,-1.12,-8.15,5.87,442.2,12.07,174723.0,4.72,69,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:38:00+00:00,10.45,-0.26,-7.95,6.72,440.7,12.24,183212.0,4.75,70,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:39:00+00:00,10.46,0.08,-7.64,7.14,440.7,12.24,183212.0,4.75,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:40:00+00:00,10.02,-1.41,-6.51,7.28,439.3,12.55,181452.0,4.84,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:41:00+00:00,9.78,-1.33,-7.94,5.5,438.4,12.75,180294.0,4.9,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:42:00+00:00,9.75,-3.22,-8.12,4.25,431.4,13.41,196466.0,4.99,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:43:00+00:00,9.67,-1.12,-8.03,5.2,431.4,13.44,197423.0,5.0,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:44:00+00:00,9.81,-2.5,-8.13,4.73,439.9,13.08,191154.0,5.06,75,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:45:00+00:00,10.08,-3.25,-8.59,4.13,437.4,13.03,192602.0,4.99,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:46:00+00:00,10.01,-2.63,-8.73,4.06,433.4,12.95,194981.0,4.86,75,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:47:00+00:00,9.77,-2.71,-7.9,4.98,436.3,12.95,174739.0,4.93,75,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:48:00+00:00,10.35,-3.16,-7.61,6.14,436.9,12.95,170394.0,4.94,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:49:00+00:00,10.39,-3.38,-8.91,4.02,433.0,13.05,180162.0,4.89,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:50:00+00:00,10.47,-2.99,-8.26,5.58,433.0,13.05,180162.0,4.89,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:51:00+00:00,10.55,-3.42,-7.96,5.92,,,,,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:52:00+00:00,,,,,,,,,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:53:00+00:00,,,,,,,,,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:54:00+00:00,10.59,-2.7,-5.98,8.3,,,,,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:55:00+00:00,10.55,-2.22,-6.26,8.1,438.8,11.92,158102.0,4.59,70,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:56:00+00:00,10.59,-2.75,-6.43,7.9,438.8,11.92,158102.0,4.59,69,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:57:00+00:00,10.61,-3.73,-5.92,7.89,433.0,11.71,158164.0,4.39,67,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:58:00+00:00,10.25,-0.23,-5.86,8.06,435.6,11.87,165253.0,4.5,66,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 16:59:00+00:00,9.65,2.13,-6.11,6.74,448.8,12.47,191073.0,5.02,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:00:00+00:00,8.24,2.26,-6.68,4.01,460.8,12.03,175355.0,5.11,63,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:01:00+00:00,8.12,0.62,-5.5,5.51,460.3,12.43,172907.0,5.27,61,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:02:00+00:00,8.39,-0.2,-6.25,5.57,460.3,12.43,172907.0,5.27,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:03:00+00:00,8.16,-0.34,-5.66,5.87,,,,,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:04:00+00:00,7.52,-2.32,-4.19,5.65,,,,,56,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:05:00+00:00,7.82,-2.18,-4.3,5.93,437.6,13.1,170009.0,5.02,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:06:00+00:00,10.31,-2.12,-5.82,8.14,439.6,12.9,177050.0,4.99,52,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:07:00+00:00,10.29,-2.84,-5.52,8.11,441.7,12.67,184680.0,4.94,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:08:00+00:00,10.39,-3.21,-5.15,8.41,437.9,12.66,175374.0,4.86,46,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:09:00+00:00,10.42,-3.48,-4.65,8.62,437.9,12.66,175374.0,4.86,44,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:10:00+00:00,10.29,-3.95,-4.96,8.03,437.9,12.66,175374.0,4.86,42,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:11:00+00:00,8.74,-4.24,-5.39,5.28,428.4,12.58,173425.0,4.62,40,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:12:00+00:00,8.42,-3.17,-4.96,5.74,428.4,12.59,173564.0,4.62,39,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:13:00+00:00,9.12,-2.11,-8.56,1.93,432.6,13.78,190835.0,5.16,37,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:14:00+00:00,8.86,-1.02,-8.57,1.91,440.9,13.37,193857.0,5.2,37,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:15:00+00:00,9.42,-0.04,-8.98,2.7,443.9,13.06,193860.0,5.15,36,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:16:00+00:00,9.71,0.19,-9.02,3.51,444.0,13.05,193815.0,5.15,37,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:17:00+00:00,10.05,0.31,-9.36,3.61,,,,,37,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:18:00+00:00,9.82,-0.52,-8.44,4.88,,,,,38,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:19:00+00:00,10.03,-0.73,-9.08,4.14,446.6,14.26,203522.0,5.69,37,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:20:00+00:00,10.04,-0.65,-9.05,3.9,446.6,14.26,203522.0,5.69,36,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:21:00+00:00,9.69,-1.19,-7.68,5.56,446.0,14.29,210743.0,5.69,35,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:22:00+00:00,10.13,-1.23,-5.92,-0.26,446.6,14.46,213756.0,5.77,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:23:00+00:00,8.63,0.47,-0.14,-8.52,448.1,14.75,219820.0,5.92,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:24:00+00:00,8.19,-0.57,-2.17,-7.58,453.4,14.13,227087.0,5.81,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:25:00+00:00,9.17,-2.14,-4.71,-7.5,446.0,13.97,226496.0,5.56,35,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:26:00+00:00,9.31,-2.7,-5.73,-6.77,444.6,13.94,226377.0,5.51,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:27:00+00:00,10.03,-3.68,-6.23,-6.92,,,,,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:28:00+00:00,10.01,-3.92,-6.44,-6.57,437.1,12.54,192585.0,4.79,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:29:00+00:00,9.84,-4.57,-5.66,-6.58,437.1,12.54,192585.0,4.79,35,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:30:00+00:00,9.64,-3.97,-3.66,-7.85,434.7,13.89,200112.0,5.25,36,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:31:00+00:00,10.35,-2.37,-2.54,-9.67,437.4,13.83,202159.0,5.29,38,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:32:00+00:00,10.53,-0.76,-4.77,-9.26,443.8,13.36,201121.0,5.26,39,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:33:00+00:00,10.56,-0.65,-5.22,-9.12,445.4,13.03,193443.0,5.17,40,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:34:00+00:00,10.5,-1.82,-5.76,-8.57,446.9,13.39,192585.0,5.35,40,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:35:00+00:00,10.57,-2.47,-4.17,-9.31,446.7,13.37,192308.0,5.34,38,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:36:00+00:00,10.36,-1.25,-4.99,-8.67,437.5,12.38,176941.0,4.74,38,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:37:00+00:00,10.3,0.46,-8.04,-6.37,446.2,12.33,177122.0,4.91,35,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:38:00+00:00,10.38,0.67,-8.73,-5.55,453.3,12.29,177268.0,5.05,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:39:00+00:00,10.06,1.41,-8.3,-4.99,455.6,13.36,201422.0,5.55,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:40:00+00:00,9.97,1.3,-8.69,-4.53,456.6,13.21,202622.0,5.51,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:41:00+00:00,9.84,2.17,-4.79,-6.82,458.5,12.81,202500.0,5.39,24,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:42:00+00:00,9.73,4.41,-3.12,-7.22,458.3,12.59,195400.0,5.29,22,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:43:00+00:00,9.89,6.14,-4.05,-6.55,,,,,19,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:44:00+00:00,,,,,,,,,18,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:45:00+00:00,,,,,,,,,15,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:46:00+00:00,10.08,2.5,-9.03,-3.19,,,,,12,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:47:00+00:00,10.08,0.02,-9.79,-2.04,,,,,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:48:00+00:00,10.15,0.64,-9.76,-2.67,,,,,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:49:00+00:00,,,,,,,,,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:50:00+00:00,9.69,3.84,-3.16,-8.26,,,,,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:51:00+00:00,9.61,5.45,-0.83,-7.7,,,,,10,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:52:00+00:00,9.53,3.42,-1.85,-8.59,,,,,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:53:00+00:00,9.41,3.38,-2.32,-8.37,466.4,13.18,201701.0,5.73,10,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:54:00+00:00,9.61,3.08,-3.98,-8.07,466.4,13.18,201701.0,5.73,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:55:00+00:00,9.39,-1.74,-7.07,-5.24,,,,,9,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:56:00+00:00,9.78,-3.22,-8.23,-4.12,440.4,11.96,169944.0,4.64,10,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:57:00+00:00,9.98,-3.72,-8.02,-4.59,440.4,11.96,169944.0,4.64,10,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:58:00+00:00,10.11,-3.89,-8.65,-3.23,437.4,12.21,170180.0,4.67,12,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 17:59:00+00:00,9.83,-3.14,-8.73,-3.01,440.8,12.75,180974.0,4.95,12,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:00:00+00:00,9.6,-1.87,-8.98,-0.92,444.2,13.48,195801.0,5.32,14,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:01:00+00:00,9.63,-0.71,-9.58,-0.3,442.6,14.68,213538.0,5.75,15,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:02:00+00:00,9.72,-2.6,-8.86,-2.73,442.6,14.68,213538.0,5.75,16,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:03:00+00:00,9.49,-3.03,-8.56,-2.43,439.0,11.89,176614.0,4.58,17,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:04:00+00:00,9.41,-4.45,-7.99,-1.92,437.5,11.57,162642.0,4.43,18,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:05:00+00:00,9.22,-3.69,-8.18,-1.69,436.3,11.42,151520.0,4.35,18,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:06:00+00:00,9.56,-2.88,-8.85,-1.67,437.1,12.0,153314.0,4.59,18,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:07:00+00:00,9.55,-1.18,-9.24,1.48,439.0,12.83,183527.0,4.95,19,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:08:00+00:00,9.51,-2.75,-9.05,0.42,443.7,12.6,175462.0,4.96,19,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:09:00+00:00,9.41,-2.47,-9.01,0.55,446.0,12.24,169296.0,4.87,20,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:10:00+00:00,9.62,-2.28,-9.33,0.19,444.9,12.27,170959.0,4.86,19,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:11:00+00:00,9.71,-0.64,-9.61,0.09,455.5,12.39,167191.0,5.14,19,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:12:00+00:00,9.58,-0.16,-9.55,0.64,453.3,12.21,163316.0,5.02,21,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:13:00+00:00,9.45,1.18,-9.18,1.58,454.4,12.57,168728.0,5.19,22,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:14:00+00:00,9.51,0.88,-9.37,1.31,,,,,26,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:15:00+00:00,9.57,-0.47,-9.19,0.91,,,,,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:16:00+00:00,9.62,-2.56,-8.49,-0.07,,,,,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:17:00+00:00,9.66,-5.99,-7.15,-1.74,,,,,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:18:00+00:00,9.54,-5.62,-7.65,-0.74,430.8,12.01,202821.0,4.46,36,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:19:00+00:00,9.5,-4.82,-8.11,-0.38,430.8,12.01,202821.0,4.46,40,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:20:00+00:00,9.19,-3.54,-8.16,-2.13,,,,,44,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:21:00+00:00,8.98,-2.29,-8.37,-2.09,442.8,10.95,172132.0,4.29,47,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:22:00+00:00,9.14,-3.58,-8.29,0.39,442.6,10.97,172021.0,4.3,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:23:00+00:00,9.25,-4.35,-7.99,0.8,437.4,11.53,169304.0,4.41,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:24:00+00:00,9.08,-5.76,-6.77,1.05,435.4,11.82,181976.0,4.48,52,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:25:00+00:00,9.37,-5.0,-7.58,2.05,431.9,12.31,203624.0,4.59,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:26:00+00:00,9.21,-4.62,-7.87,0.96,433.7,11.88,168442.0,4.47,55,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:27:00+00:00,8.98,-4.17,-7.8,1.34,436.8,11.17,162539.0,4.26,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:28:00+00:00,8.65,-4.37,-6.93,2.71,437.5,11.01,160989.0,4.21,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:29:00+00:00,8.94,-3.98,-7.81,1.56,434.9,11.59,149801.0,4.38,59,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:30:00+00:00,9.03,-4.24,-7.84,0.1,436.5,11.05,153772.0,4.21,59,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:31:00+00:00,8.93,-4.27,-7.79,-0.14,437.7,10.64,156806.0,4.08,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:32:00+00:00,9.08,-4.23,-7.93,0.7,433.4,10.89,166413.0,4.09,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:33:00+00:00,9.4,-4.31,-8.34,0.28,433.4,10.94,166467.0,4.11,59,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:34:00+00:00,9.01,-3.31,-8.2,0.42,439.3,12.1,160453.0,4.67,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 18:35:00+00:00,8.8,-3.59,-7.54,2.64,446.8,12.37,153159.0,4.94,43,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
